1.5330E+1	2.770	2.34E−1
1.5340E+1	2.522	1.57E−1
1.5350E+1	2.365	1.08E−1
1.5360E+1	2.253	8.60E−2
1.5380E+1	2.102	5.53E−2
1.5400E+1	1.998	3.85E−2
1.5420E+1	1.922	3.10E−2
1.5440E+1	1.865	2.72E−2
1.5460E+1	1.819	2.48E−2
1.5480E+1	1.782	2.36E−2
1.5500E+1	1.750	2.30E−2
1.5520E+1	1.723	2.32E−2
1.5540E+1	1.699	2.44E−2
1.5560E+1	1.676	2.62E−2
1.5580E+1	1.655	2.94E−2
1.5600E+1	1.632	3.50E−2
1.5610E+1	1.619	4.29E−2
1.5620E+1	1.609	5.42E−2
1.5626E+1	1.603	6.28E−2
1.5634E+1	1.600	8.13E−2
1.5642E+1	1.606	9.79E−2
1.5650E+1	1.620	1.11E−1
1.5660E+1	1.641	1.14E−1
1.5666E+1	1.655	1.11E−1
1.5675E+1	1.670	9.83E−2
1.5680E+1	1.675	8.62E−2
1.5690E+1	1.674	6.63E−2
1.5700E+1	1.666	5.27E−2
1.5710E+1	1.659	4.60E−2
1.5720E+1	1.652	4.06E−2
1.5740E+1	1.641	3.48E−2
1.5760E+1	1.631	2.90E−2
1.5800E+1	1.614	2.28E−2
1.5850E+1	1.598	1.84E−2
1.5900E+1	1.584	1.55E−2
1.6000E+1	1.563	1.18E−2
1.6100E+1	1.547	9.00E−3
1.6200E+1	1.535	7.00E−3
1.6400E+1	1.515	5.20E−3
1.6700E+1	1.497	3.75E−3
1.7000E+1	1.485	2.72E−3
1.7400E+1	1.474	1.76E−3
1.7700E+1	1.468	1.34E−3
1.8000E+1	1.463	1.02E−3
1.8400E+1	1.458	7.25E−4
1.8800E+1	1.454	5.50E−4
1.9200E+1	1.451	4.35E−4
1.9600E+1	1.448	3.60E−4
2.0000E+1	1.446	3.05E−4
2.0500E+1	1.444	2.52E−4
2.1000E+1	1.442	2.12E−4
2.1500E+1	1.440	1.83E−4
2.2000E+1	1.439	1.60E−4
2.2400E+1	1.438	1.52E−4
2.2800E+1	1.437	1.49E−4
2.3000E+1	1.437	1.45E−4
2.3400E+1	1.436	1.36E−4
2.3800E+1	1.436	1.31E−4
2.4200E+1	1.435	1.29E−4
2.4600E+1	1.434	1.41E−4
2.5000E+1	1.434	1.60E−4
2.6000E+1	1.433	
2.7000E+1	1.432	
2.8000E+1	1.431	
3.0000E+1	1.430	
3.2000E+1	1.429	
3.4000E+1	1.428	
3.6000E+1	1.428	
3.9000E+1	1.427	
4.2000E+1	1.426	
4.5000E+1	1.425	
4.8000E+1	1.425	
5.1000E+1	1.424	
5.4000E+1	1.423	
5.7000E+1	1.422	
6.0000E+1	1.421	
6.3000E+1	1.420	
6.6000E+1	1.419	
6.8000E+1	1.417	
7.0000E+1	1.416	
7.2000E+1	1.414	
7.3000E+1	1.413	
7.4000E+1	1.412	
7.5000E+1	1.411	
7.6000E+1	1.410	
7.7000E+1	1.408	
7.7500E+1	1.407	
7.8000E+1	1.406	
7.8500E+1	1.404	
7.9000E+1	1.403	
7.9500E+1	1.401	
7.9800E+1	1.400	
8.0160E+1	1.398	
8.0790E+1	1.396	3.00E−3
8.2070E+1	1.392	5.50E−3
8.3400E+1	1.385	8.40E−3
8.4760E+1	1.374	1.61E−2
8.5440E+1	1.367	2.30E−2
8.6150E+1	1.361	3.36E−2
8.6880E+1	1.356	4.88E−2
8.7640E+1	1.354	7.06E−2
8.8000E+1	1.357	8.40E−2
8.8370E+1	1.362	9.81E−2
8.8840E+1	1.377	1.19E−1
8.9120E+1	1.392	1.27E−1
8.9280E+1	1.401	1.29E−1
8.9440E+1	1.410	1.30E−1
8.9590E+1	1.418	1.30E−1
8.9910E+1	1.434	1.27E−1
9.0300E+1	1.451	1.20E−1
9.0700E+1	1.464	1.10E−1
9.1100E+1	1.474	1.00E−1
9.1510E+1	1.482	8.84E−2
9.2000E+1	1.487	7.56E−2
9.2320E+1	1.490	6.76E−2
9.3150E+1	1.490	4.79E−2
9.3980E+1	1.486	3.36E−2
9.4860E+1	1.480	2.36E−2
9.5720E+1	1.474	1.65E−2
9.6620E+1	1.469	1.16E−2
9.7530E+1	1.464	8.10E−3
9.8500E+1	1.460	5.89E−3
9.9430E+1	1.456	4.40E−3
1.0040E+2	1.453	2.95E−3
1.0134E+2	1.451	2.10E−3
1.0200E+2	1.449	
1.0300E+2	1.447	
1.0400E+2	1.445	
1.0500E+2	1.443	
1.0550E+2	1.442	
1.0600E+2	1.441	
1.0800E+2	1.439	
1.1000E+2	1.437	
1.1200E+2	1.435	
1.1400E+2	1.433	
1.1600E+2	1.431	
1.1800E+2	1.430	
1.2000E+2	1.428	
1.2200E+2	1.427	
1.2400E+2	1.425	
1.2600E+2	1.423	
1.2800E+2	1.421	
1.3000E+2	1.419	
1.3200E+2	1.416	
1.3400E+2	1.412	
1.3600E+2	1.407	
1.3650E+2	1.405	
1.3700E+2	1.403	
1.3800E+2	1.399	
1.3896E+2	1.394	
1.3986E+2	1.388	3.50E−3
1.4079E+2	1.382	7.80E−3
1.4235E+2	1.371	1.64E−2
1.4330E+2	1.365	2.36E−2
1.4425E+2	1.358	3.09E−2
1.4524E+2	1.347	4.30E−2
1.4623E+2	1.336	6.29E−2
1.4670E+2	1.331	7.75E−2
1.4724E+2	1.329	9.73E−2
1.4770E+2	1.331	1.16E−1
1.4827E+2	1.337	1.42E−1
1.4870E+2	1.349	1.65E−1
1.4929E+2	1.374	1.88E−1
1.4970E+2	1.395	2.03E−1
1.5000E+2	1.414	2.12E−1
1.5034E+2	1.440	2.19E−1
1.5068E+2	1.467	2.22E−1
1.5105E+2	1.501	2.19E−1
1.5140E+2	1.534	2.02E−1
1.5177E+2	1.558	1.75E−1
1.5200E+2	1.569	1.55E−1
1.5249E+2	1.575	1.16E−1
1.5300E+2	1.571	8.65E−2
1.5357E+2	1.561	6.02E−2
1.5432E+2	1.545	3.96E−2
1.5520E+2	1.530	2.63E−2
1.5618E+2	1.517	1.66E−2
1.5700E+2	1.508	1.18E−2
1.5812E+2	1.498	8.20E−3
1.5900E+2	1.493	5.89E−3
1.6000E+2	1.487	3.25E−3
1.6100E+2	1.483	
1.6150E+2	1.480	
1.6200E+2	1.478	
1.6250E+2	1.476	
1.6300E+2	1.474	
1.6400E+2	1.471	
1.6500E+2	1.468	
1.7000E+2	1.460	
1.7500E+2	1.456	
1.8000E+2	1.452	
1.8500E+2	1.450	
1.9000E+2	1.449	
1.9500E+2	1.447	
2.0000E+2	1.446	
3.0000E+2	1.440	
4.0000E+2	1.438	
6.0000E+2	1.438	
1.0000E+3	1.437	
2.0000E+3	1.437	
1.0000E+4	1.437	
5.0000E+4	1.437	
2.0000E+5	1.438	
